transaction_id,customer_id,transaction_date,payment_category,payment_mode,amount_vnd,repayment_status,promo_applied,is_suspicious_flag,ym,has_suspicious
TRX00034244,ZLP004254,2024-11-03 16:23:11,Du lịch & Vận chuyển,Auto-debit,358000.0,OnTime,No Promo,0,2024-11,0
TRX00034245,ZLP004255,2024-03-04 07:23:08,Thời trang,ZaloPay Balance,922000.0,Late,No Promo,0,2024-03,0
TRX00034246,ZLP004255,2024-04-26 13:11:39,Giải trí,Auto-debit,172000.0,Late,No Promo,0,2024-04,0
TRX00034247,ZLP004255,2024-07-04 15:52:09,Thời trang,Manual,797000.0,OnTime,No Promo,0,2024-07,0
TRX00034248,ZLP004255,2024-07-16 13:11:16,Thời trang,Bank Transfer,512000.0,OnTime,FreeFee,0,2024-07,0
TRX00034249,ZLP004255,2024-09-18 15:30:32,Thời trang,Auto-debit,188000.0,OnTime,Cashback,0,2024-09,0
TRX00034250,ZLP004255,2024-10-24 14:20:10,Thực phẩm & Ăn uống,Manual,1019000.0,Late,No Promo,0,2024-10,0
TRX00034251,ZLP004255,2024-12-03 13:26:42,Thời trang,Bank Transfer,529000.0,Late,No Promo,0,2024-12,0
TRX00034252,ZLP004256,2024-06-29 18:13:33,Chăm sóc sức khỏe,ZaloPay Balance,120000.0,OnTime,No Promo,0,2024-06,0
TRX00034253,ZLP004256,2024-08-05 13:47:23,Viễn thông,ZaloPay Balance,106000.0,Late,No Promo,0,2024-08,0
TRX00034254,ZLP004256,2024-08-24 22:12:11,Viễn thông,ZaloPay Balance,196000.0,OnTime,No Promo,0,2024-08,0
TRX00034255,ZLP004256,2024-09-22 16:44:37,Viễn thông,Auto-debit,186000.0,OnTime,No Promo,0,2024-09,0
TRX00034256,ZLP004256,2024-10-19 15:54:22,Viễn thông,ZaloPay Balance,178000.0,OnTime,Cashback,0,2024-10,0
TRX00034257,ZLP004256,2024-11-26 14:56:19,Viễn thông,Bank Transfer,202000.0,Late,No Promo,0,2024-11,0
TRX00034258,ZLP004256,2024-12-18 16:36:27,Viễn thông,Manual,193000.0,OnTime,No Promo,0,2024-12,0
TRX00034259,ZLP004257,2024-06-30 09:54:43,Thời trang,Bank Transfer,149000.0,OnTime,No Promo,0,2024-06,0
TRX00034260,ZLP004258,2024-03-05 15:58:25,Điện tử,ZaloPay Balance,319000.0,OnTime,Cashback,0,2024-03,0
TRX00034261,ZLP004258,2024-05-02 13:56:55,Điện tử,Bank Transfer,1413000.0,OnTime,No Promo,0,2024-05,0
TRX00034262,ZLP004258,2024-08-22 21:26:22,Điện tử,Auto-debit,3203550.000000003,Late,No Promo,0,2024-08,0
TRX00034263,ZLP004259,2024-03-02 11:39:14,Chăm sóc sức khỏe,Bank Transfer,229000.0,OnTime,No Promo,0,2024-03,0
TRX00034264,ZLP004259,2024-03-30 13:04:18,Chăm sóc sức khỏe,ZaloPay Balance,312000.0,OnTime,No Promo,0,2024-03,0
TRX00034265,ZLP004259,2024-05-13 12:49:57,Thời trang,Bank Transfer,187000.0,OnTime,No Promo,0,2024-05,0
TRX00034266,ZLP004259,2024-06-16 12:33:45,Chăm sóc sức khỏe,Auto-debit,384000.0,OnTime,No Promo,0,2024-06,0
TRX00034267,ZLP004259,2024-07-18 19:01:24,Chăm sóc sức khỏe,Auto-debit,372000.0,OnTime,No Promo,0,2024-07,0
TRX00034268,ZLP004259,2024-09-04 13:57:16,Chăm sóc sức khỏe,Bank Transfer,625000.0,OnTime,No Promo,0,2024-09,0
TRX00034269,ZLP004259,2024-09-30 21:10:56,Chăm sóc sức khỏe,Auto-debit,512000.0,OnTime,FreeFee,0,2024-09,0
TRX00034270,ZLP004259,2024-11-11 12:21:30,Chăm sóc sức khỏe,ZaloPay Balance,277000.0,OnTime,No Promo,0,2024-11,0
TRX00034271,ZLP004259,2024-12-16 19:41:22,Chăm sóc sức khỏe,Manual,358000.0,OnTime,No Promo,0,2024-12,0
TRX00034272,ZLP004260,2024-10-02 14:14:28,Giải trí,Auto-debit,434000.0,OnTime,No Promo,0,2024-10,0
TRX00034273,ZLP004260,2024-11-24 20:10:20,Giải trí,ZaloPay Balance,627000.0,OnTime,No Promo,0,2024-11,0
TRX00034274,ZLP004261,2024-09-29 10:29:33,Viễn thông,ZaloPay Balance,287000.0,OnTime,No Promo,0,2024-09,0
TRX00034275,ZLP004261,2024-10-21 14:58:40,Viễn thông,Bank Transfer,132000.0,Late,FreeFee,0,2024-10,0
TRX00034276,ZLP004261,2024-11-19 08:12:35,Viễn thông,ZaloPay Balance,162000.0,OnTime,No Promo,0,2024-11,0
TRX00034277,ZLP004261,2024-12-16 15:04:21,Viễn thông,Bank Transfer,243000.0,OnTime,No Promo,0,2024-12,0
TRX00034278,ZLP004262,2024-04-02 10:49:48,Giải trí,Bank Transfer,1801000.0,OnTime,No Promo,0,2024-04,0
TRX00034279,ZLP004262,2024-06-01 10:45:07,Thời trang,ZaloPay Balance,3203550.000000003,Late,No Promo,0,2024-06,0
TRX00034280,ZLP004262,2024-08-23 17:48:56,Điện tử,Bank Transfer,3121000.0,Partial,No Promo,0,2024-08,0
TRX00034281,ZLP004262,2024-12-27 09:21:41,Điện tử,Bank Transfer,1793000.0,Partial,No Promo,0,2024-12,0
TRX00034282,ZLP004263,2024-01-03 10:11:13,Viễn thông,Bank Transfer,316000.0,OnTime,No Promo,0,2024-01,0
TRX00034283,ZLP004263,2024-01-26 23:54:10,Viễn thông,ZaloPay Balance,199000.0,Late,No Promo,0,2024-01,0
TRX00034284,ZLP004263,2024-02-05 10:45:04,Viễn thông,Bank Transfer,299000.0,OnTime,No Promo,0,2024-02,0
TRX00034285,ZLP004263,2024-03-12 09:24:51,Viễn thông,ZaloPay Balance,208000.0,OnTime,No Promo,0,2024-03,0
TRX00034286,ZLP004263,2024-04-20 11:46:50,Viễn thông,ZaloPay Balance,169000.0,OnTime,No Promo,0,2024-04,0
TRX00034287,ZLP004263,2024-05-04 17:09:46,Thời trang,ZaloPay Balance,93000.0,OnTime,No Promo,0,2024-05,0
TRX00034288,ZLP004263,2024-06-04 17:33:39,Viễn thông,Auto-debit,342000.0,OnTime,No Promo,0,2024-06,0
TRX00034289,ZLP004263,2024-06-27 21:52:08,Viễn thông,ZaloPay Balance,229000.0,OnTime,No Promo,0,2024-06,0
TRX00034290,ZLP004263,2024-07-17 14:15:39,Viễn thông,Manual,129000.0,OnTime,No Promo,0,2024-07,0
TRX00034291,ZLP004263,2024-08-02 12:17:20,Viễn thông,Bank Transfer,93000.0,OnTime,FreeFee,0,2024-08,0
TRX00034292,ZLP004263,2024-08-27 11:01:29,Viễn thông,ZaloPay Balance,123000.0,OnTime,No Promo,0,2024-08,0
TRX00034293,ZLP004263,2024-09-15 18:41:55,Viễn thông,Bank Transfer,129000.0,OnTime,Cashback,0,2024-09,0
TRX00034294,ZLP004263,2024-10-13 14:00:11,Viễn thông,Auto-debit,223000.0,OnTime,No Promo,0,2024-10,0
TRX00034295,ZLP004263,2024-11-16 12:20:13,Viễn thông,Bank Transfer,125000.0,OnTime,No Promo,0,2024-11,0
TRX00034296,ZLP004263,2024-12-07 11:20:08,Viễn thông,ZaloPay Balance,226000.0,OnTime,No Promo,0,2024-12,0
TRX00034297,ZLP004264,2024-01-02 15:53:31,Thực phẩm & Ăn uống,ZaloPay Balance,120000.0,OnTime,No Promo,0,2024-01,0
TRX00034298,ZLP004264,2024-02-03 16:05:28,Viễn thông,ZaloPay Balance,192000.0,Late,Cashback,0,2024-02,0
TRX00034299,ZLP004264,2024-03-10 17:56:52,Viễn thông,ZaloPay Balance,153000.0,OnTime,No Promo,0,2024-03,0
TRX00034300,ZLP004264,2024-04-12 09:18:00,Thời trang,Bank Transfer,110000.0,OnTime,Cashback,0,2024-04,0
TRX00034301,ZLP004264,2024-05-12 17:58:30,Viễn thông,Manual,160000.0,Late,Cashback,0,2024-05,0
TRX00034302,ZLP004264,2024-06-07 16:37:04,Viễn thông,ZaloPay Balance,308000.0,Late,No Promo,0,2024-06,0
TRX00034303,ZLP004264,2024-07-14 18:09:34,Viễn thông,Bank Transfer,204000.0,Late,No Promo,0,2024-07,0
TRX00034304,ZLP004264,2024-08-07 21:57:47,Viễn thông,ZaloPay Balance,229000.0,OnTime,No Promo,0,2024-08,0
TRX00034305,ZLP004264,2024-09-02 08:34:15,Viễn thông,Bank Transfer,340000.0,OnTime,No Promo,0,2024-09,0
TRX00034306,ZLP004264,2024-09-29 20:59:07,Viễn thông,Bank Transfer,232000.0,OnTime,No Promo,0,2024-09,0
TRX00034307,ZLP004264,2024-10-24 11:17:47,Viễn thông,Auto-debit,145000.0,OnTime,No Promo,0,2024-10,0
TRX00034308,ZLP004264,2024-11-13 16:58:21,Viễn thông,Bank Transfer,263000.0,Late,No Promo,0,2024-11,0
TRX00034309,ZLP004264,2024-12-06 14:24:57,Viễn thông,ZaloPay Balance,263000.0,OnTime,No Promo,0,2024-12,0
TRX00034310,ZLP004265,2024-08-03 15:57:24,Điện & Nước,ZaloPay Balance,142000.0,OnTime,No Promo,0,2024-08,0
TRX00034311,ZLP004265,2024-09-04 18:59:04,Điện & Nước,Bank Transfer,269000.0,OnTime,No Promo,0,2024-09,0
TRX00034312,ZLP004265,2024-09-24 14:28:01,Điện & Nước,ZaloPay Balance,286000.0,OnTime,No Promo,0,2024-09,0
TRX00034313,ZLP004265,2024-10-16 22:20:25,Điện & Nước,Manual,337000.0,OnTime,Cashback,0,2024-10,0
TRX00034314,ZLP004265,2024-11-12 09:13:15,Điện & Nước,ZaloPay Balance,248000.0,OnTime,No Promo,0,2024-11,0
TRX00034315,ZLP004265,2024-12-01 11:47:14,Điện & Nước,Auto-debit,62000.0,OnTime,No Promo,0,2024-12,0
TRX00034316,ZLP004265,2024-12-26 08:32:25,Điện & Nước,ZaloPay Balance,159000.0,OnTime,No Promo,0,2024-12,0
TRX00034317,ZLP004266,2024-01-04 11:57:38,Chăm sóc sức khỏe,Auto-debit,376000.0,OnTime,No Promo,0,2024-01,0
TRX00034318,ZLP004266,2024-01-28 12:43:14,Chăm sóc sức khỏe,Manual,496000.0,OnTime,No Promo,0,2024-01,0
TRX00034319,ZLP004266,2024-02-13 16:53:21,Chăm sóc sức khỏe,ZaloPay Balance,153000.0,OnTime,LimitUpgrade,0,2024-02,0
TRX00034320,ZLP004266,2024-03-25 11:11:01,Điện tử,Manual,439000.0,OnTime,No Promo,0,2024-03,0
TRX00034321,ZLP004266,2024-04-25 13:59:52,Chăm sóc sức khỏe,Bank Transfer,457000.0,OnTime,No Promo,0,2024-04,0
TRX00034322,ZLP004266,2024-05-23 13:38:50,Chăm sóc sức khỏe,ZaloPay Balance,248000.0,Late,No Promo,0,2024-05,0
TRX00034323,ZLP004266,2024-06-18 11:14:43,Thời trang,Bank Transfer,313000.0,OnTime,No Promo,0,2024-06,0
TRX00034324,ZLP004266,2024-07-30 09:05:20,Chăm sóc sức khỏe,ZaloPay Balance,686000.0,OnTime,No Promo,0,2024-07,0
TRX00034325,ZLP004266,2024-09-04 13:07:05,Chăm sóc sức khỏe,Auto-debit,269000.0,OnTime,No Promo,0,2024-09,0
TRX00034326,ZLP004266,2024-09-29 08:05:31,Du lịch & Vận chuyển,ZaloPay Balance,600000.0,OnTime,No Promo,0,2024-09,0
TRX00034327,ZLP004266,2024-10-26 14:31:14,Chăm sóc sức khỏe,Bank Transfer,342000.0,OnTime,No Promo,0,2024-10,0
TRX00034328,ZLP004266,2024-11-21 21:51:57,Chăm sóc sức khỏe,Manual,100000.0,OnTime,No Promo,0,2024-11,0
TRX00034329,ZLP004267,2024-01-07 12:29:02,Du lịch & Vận chuyển,ZaloPay Balance,101000.0,OnTime,No Promo,0,2024-01,0
TRX00034330,ZLP004267,2024-02-26 11:20:19,Du lịch & Vận chuyển,Auto-debit,1139000.0,OnTime,No Promo,0,2024-02,0
TRX00034331,ZLP004267,2024-05-12 11:02:13,Thời trang,Auto-debit,976000.0,OnTime,No Promo,0,2024-05,0
TRX00034332,ZLP004267,2024-07-11 12:06:08,Du lịch & Vận chuyển,Auto-debit,883000.0,OnTime,Cashback,0,2024-07,0
TRX00034333,ZLP004267,2024-08-21 10:21:53,Du lịch & Vận chuyển,Bank Transfer,973000.0,OnTime,No Promo,0,2024-08,0
TRX00034334,ZLP004268,2024-01-05 17:39:23,Điện & Nước,ZaloPay Balance,164000.0,Late,No Promo,0,2024-01,0
TRX00034335,ZLP004268,2024-01-29 23:36:26,Viễn thông,ZaloPay Balance,326000.0,OnTime,Cashback,0,2024-01,0
TRX00034336,ZLP004268,2024-02-25 15:02:20,Điện & Nước,Bank Transfer,296000.0,OnTime,No Promo,0,2024-02,0
TRX00034337,ZLP004268,2024-03-11 17:01:22,Điện & Nước,Manual,292000.0,Late,No Promo,0,2024-03,0
TRX00034338,ZLP004268,2024-04-03 12:33:21,Điện & Nước,ZaloPay Balance,270000.0,OnTime,No Promo,0,2024-04,0
TRX00034339,ZLP004268,2024-04-30 17:12:29,Điện & Nước,ZaloPay Balance,221000.0,OnTime,No Promo,0,2024-04,0
TRX00034340,ZLP004268,2024-05-22 11:49:36,Thời trang,ZaloPay Balance,176000.0,OnTime,No Promo,0,2024-05,0
TRX00034341,ZLP004268,2024-06-17 09:28:55,Điện & Nước,ZaloPay Balance,242000.0,OnTime,No Promo,0,2024-06,0
TRX00034342,ZLP004268,2024-07-19 15:31:52,Điện & Nước,ZaloPay Balance,379000.0,Late,No Promo,0,2024-07,0
TRX00034343,ZLP004268,2024-08-20 12:20:46,Điện & Nước,Bank Transfer,392000.0,OnTime,No Promo,0,2024-08,0
TRX00034344,ZLP004268,2024-09-15 15:39:17,Điện & Nước,ZaloPay Balance,220000.0,OnTime,No Promo,0,2024-09,0
TRX00034345,ZLP004268,2024-10-07 21:35:16,Điện & Nước,Auto-debit,176000.0,OnTime,FreeFee,0,2024-10,0
TRX00034346,ZLP004268,2024-11-08 13:14:06,Điện & Nước,Bank Transfer,257000.0,Partial,Cashback,0,2024-11,0
TRX00034347,ZLP004268,2024-12-13 12:57:08,Điện & Nước,ZaloPay Balance,261000.0,OnTime,No Promo,0,2024-12,0
TRX00034348,ZLP004269,2024-03-06 21:04:06,Chăm sóc sức khỏe,ZaloPay Balance,185000.0,OnTime,No Promo,0,2024-03,0
TRX00034349,ZLP004269,2024-05-03 20:47:10,Chăm sóc sức khỏe,Bank Transfer,522000.0,OnTime,No Promo,0,2024-05,0
TRX00034350,ZLP004269,2024-06-10 10:16:06,Điện tử,Manual,381000.0,OnTime,FreeFee,0,2024-06,0
TRX00034351,ZLP004269,2024-08-01 12:56:11,Chăm sóc sức khỏe,Auto-debit,406000.0,OnTime,Cashback,0,2024-08,0
TRX00034352,ZLP004269,2024-09-01 07:19:42,Chăm sóc sức khỏe,ZaloPay Balance,335000.0,Late,No Promo,0,2024-09,0
TRX00034353,ZLP004269,2024-10-18 11:21:12,Thực phẩm & Ăn uống,Bank Transfer,226000.0,OnTime,No Promo,0,2024-10,0
TRX00034354,ZLP004269,2024-11-24 12:01:05,Giải trí,ZaloPay Balance,469000.0,OnTime,No Promo,0,2024-11,0
TRX00034355,ZLP004269,2024-12-06 21:40:22,Thời trang,ZaloPay Balance,348000.0,Late,No Promo,0,2024-12,0
TRX00034356,ZLP004270,2024-02-02 14:52:39,Viễn thông,ZaloPay Balance,242000.0,OnTime,No Promo,0,2024-02,0
TRX00034357,ZLP004270,2024-03-08 21:29:04,Viễn thông,Auto-debit,194000.0,Late,No Promo,0,2024-03,0
TRX00034358,ZLP004270,2024-04-07 14:51:13,Viễn thông,Bank Transfer,160000.0,OnTime,No Promo,0,2024-04,0
TRX00034359,ZLP004270,2024-05-04 17:32:00,Viễn thông,ZaloPay Balance,284000.0,Partial,No Promo,0,2024-05,0
TRX00034360,ZLP004270,2024-06-02 10:29:57,Viễn thông,ZaloPay Balance,129000.0,OnTime,No Promo,0,2024-06,0
TRX00034361,ZLP004270,2024-06-27 23:46:36,Điện tử,ZaloPay Balance,254000.0,OnTime,No Promo,0,2024-06,0
TRX00034362,ZLP004270,2024-07-18 10:45:15,Viễn thông,Bank Transfer,294000.0,OnTime,No Promo,0,2024-07,0
TRX00034363,ZLP004270,2024-08-11 21:28:00,Giải trí,Auto-debit,185000.0,OnTime,No Promo,0,2024-08,0
TRX00034364,ZLP004270,2024-09-13 13:36:37,Viễn thông,Auto-debit,204000.0,OnTime,No Promo,0,2024-09,0
TRX00034365,ZLP004270,2024-10-20 18:39:59,Viễn thông,Bank Transfer,167000.0,OnTime,No Promo,0,2024-10,0
TRX00034366,ZLP004270,2024-11-13 16:39:45,Viễn thông,Auto-debit,208000.0,OnTime,LimitUpgrade,0,2024-11,0
TRX00034367,ZLP004270,2024-12-09 11:53:24,Thời trang,Bank Transfer,210000.0,OnTime,No Promo,0,2024-12,0
TRX00034368,ZLP004271,2024-01-06 10:54:07,Điện tử,Auto-debit,189000.0,OnTime,No Promo,0,2024-01,0
TRX00034369,ZLP004271,2024-02-03 18:07:19,Thực phẩm & Ăn uống,ZaloPay Balance,313000.0,OnTime,No Promo,0,2024-02,0
TRX00034370,ZLP004271,2024-02-17 12:51:53,Thực phẩm & Ăn uống,Bank Transfer,244000.0,Late,No Promo,0,2024-02,0
TRX00034371,ZLP004271,2024-02-28 20:33:30,Điện tử,ZaloPay Balance,159000.0,OnTime,Cashback,0,2024-02,0
TRX00034372,ZLP004271,2024-03-23 16:01:57,Điện & Nước,Bank Transfer,89000.0,Partial,No Promo,0,2024-03,0
TRX00034373,ZLP004271,2024-04-08 11:25:02,Thực phẩm & Ăn uống,Bank Transfer,10000.0,OnTime,No Promo,0,2024-04,0
TRX00034374,ZLP004271,2024-05-08 16:14:18,Thực phẩm & Ăn uống,Auto-debit,297000.0,OnTime,No Promo,0,2024-05,0
TRX00034375,ZLP004271,2024-05-28 13:38:26,Thực phẩm & Ăn uống,Bank Transfer,177000.0,OnTime,No Promo,0,2024-05,0
TRX00034376,ZLP004272,2024-01-02 08:45:17,Điện tử,Manual,2380000.0,OnTime,No Promo,0,2024-01,0
TRX00034377,ZLP004272,2024-03-29 20:41:19,Điện tử,Manual,3023000.0,OnTime,No Promo,0,2024-03,0
TRX00034378,ZLP004272,2024-07-29 10:28:50,Điện tử,ZaloPay Balance,3013000.0,OnTime,No Promo,0,2024-07,0
TRX00034379,ZLP004272,2024-10-29 18:18:24,Điện tử,Bank Transfer,1491000.0,Late,No Promo,0,2024-10,0
TRX00034380,ZLP004273,2024-06-02 19:19:14,Thực phẩm & Ăn uống,Auto-debit,116000.0,OnTime,No Promo,0,2024-06,0
TRX00034381,ZLP004273,2024-06-17 18:26:59,Thực phẩm & Ăn uống,Manual,167000.0,OnTime,No Promo,0,2024-06,0
TRX00034382,ZLP004273,2024-06-30 10:59:41,Thực phẩm & Ăn uống,Auto-debit,20000.0,OnTime,No Promo,0,2024-06,0
TRX00034383,ZLP004273,2024-07-25 13:02:44,Thực phẩm & Ăn uống,Manual,206000.0,Late,No Promo,0,2024-07,0
TRX00034384,ZLP004273,2024-08-03 11:36:23,Điện & Nước,Bank Transfer,190000.0,OnTime,Cashback,0,2024-08,0
TRX00034385,ZLP004273,2024-08-23 19:59:05,Thời trang,Bank Transfer,46000.0,OnTime,No Promo,0,2024-08,0
TRX00034386,ZLP004273,2024-09-08 17:01:16,Thực phẩm & Ăn uống,Auto-debit,251000.0,OnTime,No Promo,0,2024-09,0
TRX00034387,ZLP004273,2024-09-24 13:33:33,Thực phẩm & Ăn uống,Manual,370000.0,OnTime,No Promo,0,2024-09,0
TRX00034388,ZLP004273,2024-10-17 21:41:39,Thực phẩm & Ăn uống,Auto-debit,47000.0,OnTime,Cashback,0,2024-10,0
TRX00034389,ZLP004273,2024-10-20 21:45:27,Thực phẩm & Ăn uống,Bank Transfer,366000.0,OnTime,No Promo,0,2024-10,0
TRX00034390,ZLP004273,2024-11-03 14:39:18,Thực phẩm & Ăn uống,ZaloPay Balance,145000.0,OnTime,No Promo,0,2024-11,0
TRX00034391,ZLP004273,2024-11-11 12:36:23,Thực phẩm & Ăn uống,ZaloPay Balance,399000.0,OnTime,No Promo,0,2024-11,0
TRX00034392,ZLP004273,2024-11-20 17:17:44,Thực phẩm & Ăn uống,Bank Transfer,157000.0,OnTime,No Promo,0,2024-11,0
TRX00034393,ZLP004273,2024-11-30 22:30:35,Thực phẩm & Ăn uống,Auto-debit,96000.0,OnTime,No Promo,0,2024-11,0
TRX00034394,ZLP004273,2024-12-16 10:59:57,Thực phẩm & Ăn uống,Bank Transfer,174000.0,OnTime,No Promo,0,2024-12,0
TRX00034395,ZLP004274,2024-09-28 10:44:24,Viễn thông,Bank Transfer,84000.0,Late,No Promo,0,2024-09,0
TRX00034396,ZLP004274,2024-10-31 13:11:13,Viễn thông,Bank Transfer,80000.0,OnTime,No Promo,0,2024-10,0
TRX00034397,ZLP004274,2024-12-01 14:48:44,Viễn thông,Manual,210000.0,OnTime,No Promo,0,2024-12,0
TRX00034398,ZLP004276,2024-01-03 11:32:02,Thời trang,Auto-debit,30000.0,OnTime,Cashback,0,2024-01,0
TRX00034399,ZLP004276,2024-01-11 14:47:48,Thời trang,ZaloPay Balance,644000.0,OnTime,FreeFee,0,2024-01,0
TRX00034400,ZLP004276,2024-03-06 09:19:14,Thực phẩm & Ăn uống,Bank Transfer,546000.0,OnTime,LimitUpgrade,0,2024-03,0
TRX00034401,ZLP004276,2024-05-01 13:58:53,Thời trang,ZaloPay Balance,456000.0,OnTime,No Promo,0,2024-05,0
TRX00034402,ZLP004276,2024-05-21 10:27:44,Thời trang,ZaloPay Balance,705000.0,OnTime,No Promo,0,2024-05,0
TRX00034403,ZLP004277,2024-04-06 12:15:44,Du lịch & Vận chuyển,Bank Transfer,746000.0,Late,No Promo,0,2024-04,0
TRX00034404,ZLP004277,2024-06-17 07:39:34,Du lịch & Vận chuyển,ZaloPay Balance,10000.0,Late,No Promo,0,2024-06,0
TRX00034405,ZLP004277,2024-10-03 18:49:15,Du lịch & Vận chuyển,Auto-debit,296000.0,OnTime,FreeFee,0,2024-10,0
TRX00034406,ZLP004277,2024-11-17 14:35:28,Du lịch & Vận chuyển,ZaloPay Balance,212000.0,OnTime,No Promo,0,2024-11,0
TRX00034407,ZLP004278,2024-07-03 18:53:49,Chăm sóc sức khỏe,Manual,249000.0,OnTime,No Promo,0,2024-07,0
TRX00034408,ZLP004278,2024-08-31 11:20:35,Chăm sóc sức khỏe,ZaloPay Balance,400000.0,OnTime,No Promo,0,2024-08,0
TRX00034409,ZLP004278,2024-10-23 07:58:44,Điện & Nước,ZaloPay Balance,327000.0,OnTime,LimitUpgrade,0,2024-10,0
TRX00034410,ZLP004278,2024-11-27 23:01:19,Chăm sóc sức khỏe,Auto-debit,46000.0,OnTime,No Promo,0,2024-11,0
TRX00034411,ZLP004279,2024-07-02 20:33:14,Du lịch & Vận chuyển,ZaloPay Balance,544000.0,OnTime,No Promo,0,2024-07,0
TRX00034412,ZLP004279,2024-09-22 10:09:14,Du lịch & Vận chuyển,ZaloPay Balance,773000.0,OnTime,FreeFee,0,2024-09,0
TRX00034413,ZLP004281,2024-08-30 23:10:54,Giải trí,Auto-debit,418000.0,OnTime,No Promo,0,2024-08,0
TRX00034414,ZLP004281,2024-10-07 20:54:30,Giải trí,Auto-debit,238000.0,OnTime,No Promo,0,2024-10,0
TRX00034415,ZLP004281,2024-11-16 20:39:12,Giải trí,Manual,280000.0,OnTime,No Promo,0,2024-11,0
TRX00034416,ZLP004282,2024-01-05 14:50:14,Chăm sóc sức khỏe,Auto-debit,470000.0,Late,No Promo,0,2024-01,0
TRX00034417,ZLP004282,2024-01-31 11:01:39,Chăm sóc sức khỏe,Manual,649000.0,Partial,Cashback,0,2024-01,0
TRX00034418,ZLP004282,2024-03-25 13:33:44,Chăm sóc sức khỏe,Bank Transfer,349000.0,OnTime,No Promo,0,2024-03,0
TRX00034419,ZLP004282,2024-04-30 07:05:21,Chăm sóc sức khỏe,Bank Transfer,565000.0,Late,No Promo,0,2024-04,0
TRX00034420,ZLP004282,2024-06-01 20:01:25,Chăm sóc sức khỏe,Bank Transfer,414000.0,Late,No Promo,0,2024-06,0
TRX00034421,ZLP004282,2024-07-22 08:31:19,Chăm sóc sức khỏe,Bank Transfer,431000.0,OnTime,No Promo,0,2024-07,0
TRX00034422,ZLP004282,2024-08-20 13:29:01,Chăm sóc sức khỏe,Manual,247000.0,OnTime,No Promo,0,2024-08,0
TRX00034423,ZLP004282,2024-09-08 12:09:18,Chăm sóc sức khỏe,ZaloPay Balance,320000.0,Late,No Promo,0,2024-09,0
TRX00034424,ZLP004282,2024-09-26 19:25:03,Chăm sóc sức khỏe,ZaloPay Balance,506000.0,OnTime,No Promo,0,2024-09,0
TRX00034425,ZLP004282,2024-10-25 23:54:45,Chăm sóc sức khỏe,Bank Transfer,212000.0,Late,No Promo,0,2024-10,0
TRX00034426,ZLP004282,2024-11-23 21:01:47,Chăm sóc sức khỏe,ZaloPay Balance,170000.0,OnTime,No Promo,0,2024-11,0
TRX00034427,ZLP004282,2024-12-17 19:46:11,Chăm sóc sức khỏe,Bank Transfer,128000.0,Late,No Promo,0,2024-12,0
TRX00034428,ZLP004283,2024-01-07 14:32:11,Thực phẩm & Ăn uống,ZaloPay Balance,134000.0,Late,No Promo,0,2024-01,0
TRX00034429,ZLP004283,2024-01-27 12:27:30,Thực phẩm & Ăn uống,Manual,81000.0,OnTime,No Promo,0,2024-01,0
TRX00034430,ZLP004283,2024-02-05 15:48:10,Thực phẩm & Ăn uống,ZaloPay Balance,296000.0,Late,No Promo,0,2024-02,0
TRX00034431,ZLP004283,2024-03-02 18:32:29,Thực phẩm & Ăn uống,Auto-debit,185000.0,OnTime,FreeFee,0,2024-03,0
TRX00034432,ZLP004283,2024-04-05 11:13:52,Viễn thông,ZaloPay Balance,365000.0,OnTime,No Promo,0,2024-04,0
TRX00034433,ZLP004283,2024-04-14 12:01:23,Thực phẩm & Ăn uống,ZaloPay Balance,193000.0,Late,FreeFee,0,2024-04,0
TRX00034434,ZLP004283,2024-04-15 13:43:47,Thực phẩm & Ăn uống,Bank Transfer,214000.0,OnTime,No Promo,0,2024-04,0
TRX00034435,ZLP004283,2024-04-16 19:57:02,Thực phẩm & Ăn uống,Auto-debit,308000.0,OnTime,No Promo,0,2024-04,0
TRX00034436,ZLP004283,2024-05-08 11:37:15,Thực phẩm & Ăn uống,Auto-debit,62000.0,OnTime,No Promo,0,2024-05,0
TRX00034437,ZLP004283,2024-05-30 16:53:59,Thực phẩm & Ăn uống,Bank Transfer,71000.0,OnTime,Cashback,0,2024-05,0
TRX00034438,ZLP004283,2024-06-19 08:39:04,Thực phẩm & Ăn uống,Auto-debit,110000.0,OnTime,FreeFee,0,2024-06,0
TRX00034439,ZLP004283,2024-07-15 19:25:24,Thực phẩm & Ăn uống,ZaloPay Balance,193000.0,OnTime,No Promo,0,2024-07,0
TRX00034440,ZLP004283,2024-08-10 12:17:03,Thực phẩm & Ăn uống,ZaloPay Balance,205000.0,OnTime,No Promo,0,2024-08,0
TRX00034441,ZLP004283,2024-09-13 17:45:16,Thực phẩm & Ăn uống,ZaloPay Balance,213000.0,OnTime,No Promo,0,2024-09,0
TRX00034442,ZLP004283,2024-10-02 18:58:45,Chăm sóc sức khỏe,Manual,253000.0,OnTime,No Promo,0,2024-10,0
TRX00034443,ZLP004283,2024-10-04 16:43:42,Thực phẩm & Ăn uống,Bank Transfer,74000.0,OnTime,No Promo,0,2024-10,0
TRX00034444,ZLP004283,2024-10-16 22:13:58,Giải trí,Manual,283000.0,OnTime,No Promo,0,2024-10,0
TRX00034445,ZLP004283,2024-10-25 19:55:59,Thực phẩm & Ăn uống,ZaloPay Balance,52000.0,OnTime,No Promo,0,2024-10,0
