customer_id,age,gender,city,city_tier,kyc_verified,phone_verified,device_type,referral_source,activation_date,credit_limit_vnd,primary_cat_pref,wl_age_days,first_trx_date,last_trx_date,recency_days,total_trx_count,total_amount_vnd,avg_amount_vnd,max_amount_vnd,outstanding_balance_vnd,utilization_ratio,tenure_days,avg_inter_days,months_active,max_consecutive_months,spending_velocity_ratio,r90_count,r90_amount,unique_categories,top_category,late_count,partial_count,ontime_count,late_rate,promo_count,promo_rate,suspicious_count,lifecycle_segment,churn_30d,churn_60d,churn_90d,churn_label
ZLP003048,25.0,Female,Hồ Chí Minh,1,1,1,Android,Social,2024-03-31,1000000,Thời trang,6.0,2024-04-06 09:41:25,2024-11-30 09:23:16,30.0,7.0,3176000.0,453714.28571428574,1098000.0,0.0,0.2647,237.0,33.9,7.0,5.0,0.752,2.0,1556000.0,3.0,Thời trang,1.0,0.0,6.0,0.1429,2.0,0.2857,0.0,RPU_Mid,1,0,0,0
ZLP003049,30.0,Female,Hồ Chí Minh,1,1,1,Android,Unknown,2024-03-31,1000000,Viễn thông,0.0,2024-03-31 16:55:34,2024-12-14 09:50:38,16.0,10.0,2354000.0,235400.0,391000.0,230000.0,0.1962,257.0,25.7,9.0,8.0,0.857,3.0,630000.0,2.0,Viễn thông,1.0,1.0,8.0,0.1,1.0,0.1,0.0,RPU_Mid,0,0,0,0
ZLP003050,35.0,Female,Nghệ An,3,1,1,iOS,Organic,2023-10-03,2000000,Điện & Nước,91.0,2024-01-02 20:05:12,2024-12-04 14:52:58,26.0,13.0,3102000.0,238615.38461538462,350000.0,196000.0,0.1292,336.0,25.8,11.0,6.0,0.862,3.0,508000.0,1.0,Điện & Nước,1.0,2.0,10.0,0.0769,2.0,0.1538,0.0,RPU_Mid,0,0,0,0
ZLP003051,19.0,Female,Hà Nội,1,1,1,Android,Organic,2024-03-31,500000,Thực phẩm & Ăn uống,6.0,2024-04-06 07:59:11,2024-12-18 13:12:40,12.0,15.0,2712000.0,180800.0,283000.0,221000.0,0.452,256.0,17.1,9.0,9.0,0.759,4.0,697000.0,3.0,Thực phẩm & Ăn uống,2.0,0.0,13.0,0.1333,1.0,0.0667,0.0,RPU_Mid,0,0,0,0
ZLP003052,23.0,Male,Hà Nội,1,1,0,Android,Organic,2023-12-18,1000000,Điện & Nước,14.0,2024-01-01 12:17:07,2024-12-09 17:12:41,21.0,13.0,3505000.0,269615.3846153846,375000.0,251000.0,0.2921,343.0,26.4,11.0,6.0,0.879,3.0,835000.0,3.0,Điện & Nước,1.0,1.0,11.0,0.0769,1.0,0.0769,0.0,RPU_Mid,0,0,0,0
ZLP003053,26.0,Male,Hà Nội,1,1,1,iOS,Referral,2024-01-01,2000000,Điện & Nước,1.0,2024-01-02 15:00:37,2024-12-14 14:59:19,16.0,14.0,3816000.0,272571.4285714286,347000.0,344000.0,0.159,346.0,24.7,12.0,12.0,0.824,3.0,843000.0,1.0,Điện & Nước,2.0,0.0,12.0,0.1429,3.0,0.2143,0.0,RPU_Mid,0,0,0,0
ZLP003054,23.0,Female,Đà Nẵng,2,1,1,Android,Referral,2024-06-29,1000000,Viễn thông,6.0,2024-07-05 21:30:04,2024-12-01 12:39:28,29.0,7.0,1406000.0,200857.14285714287,318000.0,33000.0,0.1172,148.0,21.1,6.0,6.0,0.705,3.0,563000.0,3.0,Viễn thông,0.0,0.0,7.0,0.0,1.0,0.1429,0.0,RPU_Mid,0,0,0,0
ZLP003055,38.0,Female,Đồng Nai,3,1,1,Android,Unknown,2023-12-02,1000000,Giải trí,36.0,2024-01-07 22:19:41,2024-12-19 08:47:29,11.0,7.0,2714000.0,387714.28571428574,588000.0,588000.0,0.2262,346.0,49.4,7.0,2.0,1.098,2.0,1065000.0,3.0,Giải trí,0.0,0.0,7.0,0.0,2.0,0.2857,0.0,RPU_Mid,0,0,0,0
ZLP003056,22.0,Female,Hồ Chí Minh,1,1,1,Android,Referral,2023-10-03,1000000,Chăm sóc sức khỏe,90.0,2024-01-01 12:37:51,2024-12-10 10:49:15,20.0,11.0,3695000.0,335909.0909090909,418000.0,410000.0,0.3079,343.0,31.2,9.0,4.0,1.039,3.0,986000.0,2.0,Chăm sóc sức khỏe,2.0,0.0,9.0,0.1818,3.0,0.2727,0.0,RPU_Mid,0,0,0,0
ZLP003057,24.0,Other,Hải Phòng,2,1,1,iOS,Campaign,2024-07-29,1000000,Thời trang,4.0,2024-08-02 09:15:30,2024-12-09 17:34:00,21.0,4.0,2634000.0,658500.0,844000.0,844000.0,0.2195,129.0,32.2,4.0,3.0,0.717,2.0,1530000.0,2.0,Thời trang,1.0,0.0,3.0,0.25,1.0,0.25,0.0,RPU_Early,0,0,0,0
ZLP003058,29.0,Female,Bình Dương,3,1,1,Android,Campaign,2023-11-02,3000000,Viễn thông,65.0,2024-01-06 19:44:32,2024-12-18 21:48:06,12.0,14.0,2881000.0,205785.7142857143,326000.0,309000.0,0.08,347.0,24.8,11.0,10.0,0.826,3.0,745000.0,3.0,Viễn thông,0.0,2.0,12.0,0.0,2.0,0.1429,0.0,RPU_Mid,0,0,0,0
ZLP003059,20.0,Male,Bình Dương,3,1,1,Android,Organic,2023-12-02,2000000,Thực phẩm & Ăn uống,36.0,2024-01-07 16:38:08,2024-12-25 16:41:23,5.0,20.0,3523000.0,176150.0,309000.0,258000.0,0.1468,353.0,17.6,12.0,12.0,0.981,5.0,814000.0,3.0,Thực phẩm & Ăn uống,3.0,0.0,17.0,0.15,5.0,0.25,0.0,RPU_Loyal,0,0,0,0
ZLP003060,25.0,Male,Hồ Chí Minh,1,1,1,iOS,Referral,2024-04-30,2000000,Thời trang,3.0,2024-05-03 07:00:16,2024-05-03 07:00:16,241.0,1.0,719000.0,719000.0,719000.0,0.0,0.03,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Thời trang,0.0,0.0,1.0,0.0,0.0,0.0,0.0,FPU,1,1,1,1
ZLP003061,29.0,Male,Hồ Chí Minh,1,1,1,Android,Campaign,2024-03-31,1000000,Điện & Nước,5.0,2024-04-05 09:55:42,2024-12-19 23:26:46,11.0,10.0,2812000.0,281200.0,399000.0,399000.0,0.2343,258.0,25.8,9.0,9.0,0.86,3.0,915000.0,1.0,Điện & Nước,3.0,0.0,7.0,0.3,4.0,0.4,0.0,RPU_Mid,0,0,0,0
ZLP003062,27.0,Female,Đà Nẵng,2,1,1,iOS,Referral,2024-06-29,500000,Giải trí,1.0,2024-06-30 15:11:38,2024-11-07 18:20:54,53.0,3.0,1016000.0,338666.6666666667,604000.0,0.0,0.1693,130.0,43.3,3.0,1.0,0.481,1.0,222000.0,1.0,Giải trí,1.0,0.0,2.0,0.3333,2.0,0.6667,0.0,RPU_Early,1,0,0,0
ZLP003063,27.0,Female,Hải Phòng,2,0,1,Android,Campaign,2023-10-03,3000000,Thời trang,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP003064,24.0,Female,Đà Nẵng,2,1,1,iOS,Organic,2023-12-02,1000000,Giải trí,31.0,2024-01-02 17:20:10,2024-10-04 11:09:21,87.0,7.0,1644000.0,234857.14285714287,407000.0,0.0,0.137,275.0,39.3,6.0,3.0,0.437,1.0,288000.0,2.0,Giải trí,3.0,0.0,4.0,0.4286,1.0,0.1429,0.0,RPU_Mid,1,1,0,1
ZLP003065,18.0,Female,Hồ Chí Minh,1,1,1,Android,Referral,2023-10-03,1000000,Thực phẩm & Ăn uống,94.0,2024-01-05 10:19:33,2024-12-29 14:33:28,1.0,19.0,3735000.0,196578.94736842104,410000.0,197000.0,0.3113,359.0,18.9,12.0,12.0,0.84,4.0,617000.0,3.0,Thực phẩm & Ăn uống,4.0,4.0,11.0,0.2105,4.0,0.2105,1.0,RPU_Loyal,0,0,0,0
ZLP003066,29.0,Female,Hồ Chí Minh,1,0,1,Android,Campaign,2024-01-31,3000000,Thời trang,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP003067,38.0,Female,Bình Dương,3,0,1,iOS,Campaign,2023-12-02,3000000,Thực phẩm & Ăn uống,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP003068,28.0,Female,Bình Dương,3,1,1,Android,Unknown,2024-04-30,3000000,Điện & Nước,5.0,2024-05-05 13:34:45,2024-12-06 11:53:52,24.0,10.0,2391000.0,239100.0,334000.0,199000.0,0.0664,214.0,21.4,8.0,8.0,0.713,3.0,676000.0,3.0,Điện & Nước,2.0,1.0,7.0,0.2,2.0,0.2,0.0,RPU_Mid,0,0,0,0
ZLP003069,29.0,Male,Hồ Chí Minh,1,1,1,Android,Referral,2023-01-01,2000000,Chăm sóc sức khỏe,366.0,2024-01-02 20:14:40,2024-12-13 17:44:42,17.0,14.0,4376000.0,312571.4285714286,500000.0,365000.0,0.1823,345.0,24.6,10.0,6.0,1.095,4.0,870000.0,2.0,Chăm sóc sức khỏe,2.0,1.0,11.0,0.1429,1.0,0.0714,0.0,RPU_Mid,0,0,0,0
ZLP003070,32.0,Female,Hồ Chí Minh,1,0,1,iOS,Unknown,2023-04-06,1000000,Thực phẩm & Ăn uống,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP003071,20.0,Female,Hà Nội,1,1,1,Android,Campaign,2024-01-01,5000000,Thực phẩm & Ăn uống,2.0,2024-01-03 15:03:38,2024-12-16 14:37:35,14.0,18.0,3428000.0,190444.44444444444,289000.0,231000.0,0.0571,347.0,19.3,11.0,10.0,0.857,4.0,610000.0,3.0,Thực phẩm & Ăn uống,3.0,1.0,14.0,0.1667,5.0,0.2778,1.0,RPU_Loyal,0,0,0,0
ZLP003072,38.0,Male,Đà Nẵng,2,1,0,Android,Organic,2024-09-27,5000000,Thực phẩm & Ăn uống,0.0,2024-09-27 11:52:03,2024-12-09 13:49:15,21.0,6.0,927000.0,154500.0,230000.0,99000.0,0.0154,73.0,12.2,4.0,4.0,0.676,5.0,697000.0,1.0,Thực phẩm & Ăn uống,1.0,0.0,5.0,0.1667,2.0,0.3333,0.0,RPU_Mid,0,0,0,0
ZLP003073,29.0,Male,Bình Dương,3,1,1,Android,Social,2024-08-28,1000000,Thực phẩm & Ăn uống,2.0,2024-08-30 14:41:32,2024-12-18 14:09:09,12.0,7.0,1707000.0,243857.14285714287,372000.0,202000.0,0.1422,109.0,15.6,5.0,5.0,0.865,5.0,1357000.0,2.0,Thực phẩm & Ăn uống,0.0,0.0,7.0,0.0,0.0,0.0,0.0,RPU_Mid,0,0,0,0
ZLP003074,37.0,Female,Đồng Nai,3,1,1,iOS,Organic,2024-11-26,3000000,Điện tử,3.0,2024-11-29 16:33:38,2024-11-29 16:33:38,31.0,1.0,1715000.0,1715000.0,1715000.0,0.0,0.0476,1.0,1.0,1.0,1.0,0.011,1.0,1715000.0,1.0,Điện tử,0.0,0.0,1.0,0.0,0.0,0.0,0.0,FPU,1,0,0,0
ZLP003075,23.0,Male,Cần Thơ,2,1,1,Android,Social,2023-12-18,2000000,Điện tử,18.0,2024-01-05 12:12:00,2024-12-16 12:49:18,14.0,5.0,12608000.0,2521600.0,2910000.0,2623000.0,0.5253,346.0,69.2,5.0,1.0,1.538,2.0,4247000.0,1.0,Điện tử,0.0,0.0,5.0,0.0,2.0,0.4,0.0,RPU_Early,0,0,0,0
ZLP003076,38.0,Male,Hồ Chí Minh,1,0,1,Android,Social,2023-04-06,2000000,Chăm sóc sức khỏe,276.0,2024-01-07 18:46:28,2024-11-17 10:39:16,43.0,11.0,3626000.0,329636.36363636365,622000.0,0.0,0.1511,314.0,28.5,11.0,11.0,0.634,2.0,391000.0,3.0,Chăm sóc sức khỏe,1.0,0.0,10.0,0.0909,2.0,0.1818,0.0,RPU_Mid,1,0,0,0
ZLP003077,32.0,Male,Bình Dương,3,1,0,Android,Unknown,2023-12-02,1000000,Giải trí,35.0,2024-01-06 18:14:00,2024-06-26 15:31:45,187.0,5.0,1015000.0,203000.0,376000.0,0.0,0.0846,171.0,34.2,4.0,2.0,0.0,0.0,0.0,1.0,Giải trí,1.0,0.0,4.0,0.2,2.0,0.4,1.0,RPU_Early,1,1,1,1
ZLP003078,31.0,Female,Thanh Hóa,3,1,1,Android,Unknown,2024-03-31,2000000,Thực phẩm & Ăn uống,0.0,2024-03-31 19:01:06,2024-12-20 14:23:17,10.0,15.0,2391000.0,159400.0,261000.0,163000.0,0.0996,263.0,17.5,10.0,10.0,0.779,4.0,813000.0,2.0,Thực phẩm & Ăn uống,3.0,0.0,12.0,0.2,0.0,0.0,0.0,RPU_Mid,0,0,0,0
ZLP003079,29.0,Female,An Giang,3,1,1,Android,Unknown,2023-10-03,1000000,Thực phẩm & Ăn uống,95.0,2024-01-06 20:45:52,2024-12-20 09:18:31,10.0,20.0,3560000.0,178000.0,320000.0,381000.0,0.2967,348.0,17.4,12.0,12.0,0.773,4.0,827000.0,1.0,Thực phẩm & Ăn uống,6.0,0.0,14.0,0.3,4.0,0.2,0.0,RPU_Loyal,0,0,0,0
ZLP003080,26.0,Male,Hải Phòng,2,1,1,Android,Social,2023-12-02,2000000,Thực phẩm & Ăn uống,33.0,2024-01-04 14:31:05,2024-12-28 16:06:01,2.0,22.0,4833000.0,219681.81818181818,360000.0,407000.0,0.2014,359.0,16.3,12.0,12.0,0.907,5.0,1282000.0,4.0,Thực phẩm & Ăn uống,3.0,2.0,17.0,0.1364,5.0,0.2273,0.0,RPU_Loyal,0,0,0,0
ZLP003081,35.0,Male,Hà Nội,1,1,1,Android,Organic,2023-04-06,1000000,Điện & Nước,272.0,2024-01-03 20:03:34,2024-12-23 13:37:47,7.0,15.0,3977000.0,265133.3333333333,424000.0,241000.0,0.3314,354.0,23.6,12.0,12.0,1.049,4.0,1023000.0,3.0,Điện & Nước,2.0,3.0,10.0,0.1333,4.0,0.2667,0.0,RPU_Mid,0,0,0,0
ZLP003082,28.0,Other,Bình Dương,3,0,1,Android,Campaign,2024-01-01,2000000,Điện tử,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP003083,18.0,Female,Hải Phòng,2,1,1,Android,Organic,2023-11-02,2000000,Thời trang,64.0,2024-01-05 20:32:39,2024-11-10 17:57:45,50.0,8.0,4821000.0,602625.0,1144000.0,0.0,0.2009,309.0,38.6,7.0,3.0,0.858,2.0,604000.0,1.0,Thời trang,1.0,1.0,6.0,0.125,1.0,0.125,0.0,RPU_Mid,1,0,0,0
ZLP003084,21.0,Female,Cần Thơ,2,1,1,Android,Campaign,2023-07-05,3000000,Viễn thông,184.0,2024-01-05 19:00:10,2024-12-14 11:37:27,16.0,15.0,3568000.0,237866.66666666666,392000.0,279000.0,0.0991,343.0,22.9,12.0,12.0,0.762,3.0,789000.0,2.0,Viễn thông,1.0,2.0,12.0,0.0667,2.0,0.1333,0.0,RPU_Mid,0,0,0,0
ZLP003085,26.0,Male,Hồ Chí Minh,1,1,1,iOS,Campaign,2023-12-18,1000000,Chăm sóc sức khỏe,19.0,2024-01-06 20:34:38,2024-03-11 09:59:51,294.0,3.0,1417000.0,472333.3333333333,514000.0,0.0,0.1181,64.0,21.3,3.0,3.0,0.0,0.0,0.0,2.0,Chăm sóc sức khỏe,0.0,2.0,1.0,0.0,0.0,0.0,0.0,RPU_Early,1,1,1,1
ZLP003086,27.0,Male,Nghệ An,3,1,1,iOS,Unknown,2023-12-02,3000000,Thời trang,32.0,2024-01-03 09:47:22,2024-12-18 19:32:47,12.0,9.0,6698000.0,744222.2222222222,1214000.0,457000.0,0.1861,350.0,38.9,7.0,2.0,0.864,2.0,1079000.0,2.0,Thời trang,1.0,1.0,7.0,0.1111,3.0,0.3333,0.0,RPU_Mid,0,0,0,0
ZLP003087,27.0,Male,Hà Nội,1,1,1,Android,Unknown,2024-01-31,2000000,Điện & Nước,1.0,2024-02-01 12:24:11,2024-12-05 10:32:29,25.0,12.0,3381000.0,281750.0,418000.0,187000.0,0.1409,307.0,25.6,11.0,11.0,0.853,3.0,806000.0,2.0,Điện & Nước,0.0,0.0,12.0,0.0,3.0,0.25,0.0,RPU_Mid,0,0,0,0
ZLP003088,35.0,Female,Hồ Chí Minh,1,1,0,Android,Organic,2024-05-30,3000000,Viễn thông,0.0,2024-05-30 18:16:29,2024-12-06 13:39:16,24.0,8.0,1391000.0,173875.0,263000.0,108000.0,0.0386,189.0,23.6,7.0,6.0,0.788,3.0,426000.0,2.0,Viễn thông,2.0,0.0,6.0,0.25,1.0,0.125,0.0,RPU_Mid,0,0,0,0
ZLP003089,18.0,Male,Hồ Chí Minh,1,1,1,iOS,Referral,2023-07-05,2000000,Du lịch & Vận chuyển,181.0,2024-01-02 12:40:51,2024-12-13 17:35:47,17.0,9.0,7400000.0,822222.2222222222,1350000.0,1106000.0,0.3083,346.0,38.4,7.0,2.0,1.281,3.0,2456000.0,2.0,Du lịch & Vận chuyển,1.0,2.0,6.0,0.1111,3.0,0.3333,0.0,RPU_Mid,0,0,0,0
ZLP003090,28.0,Male,Cần Thơ,2,1,1,iOS,Campaign,2024-06-29,3000000,Thực phẩm & Ăn uống,5.0,2024-07-04 18:31:14,2024-12-20 10:40:24,10.0,8.0,1449000.0,181125.0,351000.0,189000.0,0.0402,168.0,21.0,6.0,6.0,0.933,4.0,567000.0,1.0,Thực phẩm & Ăn uống,1.0,0.0,7.0,0.125,2.0,0.25,0.0,RPU_Mid,0,0,0,0
ZLP003091,18.0,Male,Hà Nội,1,1,1,iOS,Campaign,2023-01-01,2000000,Giải trí,368.0,2024-01-04 17:02:29,2024-03-22 12:59:32,283.0,3.0,1094000.0,364666.6666666667,504000.0,0.0,0.0456,77.0,25.7,3.0,3.0,0.0,0.0,0.0,1.0,Giải trí,0.0,0.0,3.0,0.0,0.0,0.0,0.0,RPU_Early,1,1,1,1
ZLP003092,32.0,Male,Hồ Chí Minh,1,1,1,Android,Campaign,2024-01-01,2000000,Thực phẩm & Ăn uống,2.0,2024-01-03 09:24:14,2024-12-24 15:21:58,6.0,23.0,4679000.0,203434.78260869565,320000.0,236000.0,0.195,356.0,15.5,12.0,12.0,1.204,7.0,1534000.0,1.0,Thực phẩm & Ăn uống,2.0,2.0,19.0,0.087,3.0,0.1304,1.0,RPU_Loyal,0,0,0,0
ZLP003093,27.0,Female,Bình Dương,3,1,1,Android,Unknown,2024-03-01,1000000,Viễn thông,3.0,2024-03-04 18:10:25,2024-12-17 13:18:21,13.0,12.0,1793000.0,149416.66666666666,265000.0,265000.0,0.1494,287.0,23.9,10.0,10.0,1.063,4.0,681000.0,2.0,Viễn thông,1.0,1.0,10.0,0.0833,0.0,0.0,0.0,RPU_Mid,0,0,0,0
ZLP003094,30.0,Male,Đồng Nai,3,1,1,Android,Social,2024-09-27,5000000,Thời trang,3.0,2024-09-30 18:06:19,2024-11-18 07:23:04,42.0,2.0,1062000.0,531000.0,534000.0,0.0,0.0177,48.0,24.0,2.0,1.0,0.267,1.0,534000.0,1.0,Thời trang,0.0,0.0,2.0,0.0,0.0,0.0,0.0,RPU_Early,1,0,0,0
ZLP003095,22.0,Female,Bình Dương,3,1,1,iOS,Unknown,2024-01-31,3000000,Điện & Nước,5.0,2024-02-05 15:42:40,2024-11-30 14:01:41,30.0,12.0,3453000.0,287750.0,386000.0,0.0,0.0959,298.0,24.8,10.0,10.0,0.828,3.0,920000.0,2.0,Điện & Nước,0.0,1.0,11.0,0.0,3.0,0.25,0.0,RPU_Mid,1,0,0,0
ZLP003096,35.0,Female,Hồ Chí Minh,1,0,1,Android,Campaign,2023-10-03,2000000,Chăm sóc sức khỏe,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP003097,34.0,Male,Bình Dương,3,1,1,Android,Referral,2024-01-15,1000000,Thời trang,0.0,2024-01-15 22:53:42,2024-11-25 11:19:14,35.0,10.0,5426000.0,542600.0,810000.0,0.0,0.4522,314.0,31.4,8.0,4.0,0.698,2.0,1141000.0,2.0,Thời trang,1.0,0.0,9.0,0.1,1.0,0.1,0.0,RPU_Mid,1,0,0,0
ZLP003098,31.0,Female,Hồ Chí Minh,1,1,1,iOS,Referral,2023-12-18,3000000,Giải trí,19.0,2024-01-06 18:33:28,2024-12-10 13:28:27,20.0,9.0,2729000.0,303222.22222222225,557000.0,363000.0,0.0758,338.0,37.6,8.0,4.0,0.835,2.0,373000.0,3.0,Giải trí,2.0,0.0,7.0,0.2222,3.0,0.3333,0.0,RPU_Mid,0,0,0,0
ZLP003099,27.0,Female,Hà Nội,1,1,1,iOS,Referral,2024-01-01,5000000,Điện tử,4.0,2024-01-05 10:12:42,2024-01-30 16:04:08,335.0,2.0,4235000.0,2117500.0,2371000.0,0.0,0.0706,25.0,12.5,1.0,1.0,0.0,0.0,0.0,1.0,Điện tử,0.0,0.0,2.0,0.0,0.0,0.0,0.0,RPU_Early,1,1,1,1
ZLP003100,31.0,Female,Hà Nội,1,0,1,iOS,Unknown,2023-11-02,1000000,Điện & Nước,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP003101,23.0,Male,Hải Phòng,2,1,1,Android,Campaign,2024-01-15,5000000,Thực phẩm & Ăn uống,2.0,2024-01-17 11:27:11,2024-12-27 18:06:19,3.0,20.0,3523000.0,176150.0,284000.0,637000.0,0.0587,345.0,17.2,12.0,12.0,1.15,6.0,1120000.0,3.0,Thực phẩm & Ăn uống,1.0,0.0,19.0,0.05,1.0,0.05,1.0,RPU_Loyal,0,0,0,0
ZLP003102,33.0,Male,Hà Nội,1,1,1,iOS,Campaign,2023-10-03,1000000,Thời trang,90.0,2024-01-01 12:22:29,2024-12-08 07:40:59,22.0,8.0,5012000.0,626500.0,855000.0,651000.0,0.4177,341.0,42.6,7.0,2.0,0.947,2.0,1021000.0,1.0,Thời trang,0.0,0.0,8.0,0.0,1.0,0.125,0.0,RPU_Mid,0,0,0,0
ZLP003103,37.0,Male,Hồ Chí Minh,1,1,1,iOS,Unknown,2024-05-30,5000000,Du lịch & Vận chuyển,1.0,2024-05-31 19:18:03,2024-12-01 16:15:58,29.0,5.0,4231000.0,846200.0,1196000.0,637000.0,0.0705,183.0,36.6,5.0,2.0,0.813,2.0,1246000.0,2.0,Du lịch & Vận chuyển,1.0,0.0,4.0,0.2,0.0,0.0,0.0,RPU_Early,0,0,0,0
ZLP003104,34.0,Female,Hà Nội,1,0,1,Android,Referral,2024-03-01,3000000,Thực phẩm & Ăn uống,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP003105,23.0,Female,Hà Nội,1,1,1,Android,Referral,2023-07-05,1000000,Thời trang,183.0,2024-01-04 09:56:46,2024-11-21 16:12:13,39.0,9.0,6273000.0,697000.0,1123000.0,0.0,0.5228,322.0,35.8,9.0,5.0,0.795,2.0,1534000.0,2.0,Thời trang,0.0,0.0,9.0,0.0,2.0,0.2222,0.0,RPU_Mid,1,0,0,0
ZLP003106,30.0,Female,Nghệ An,3,1,1,iOS,Organic,2024-08-28,1000000,Viễn thông,2.0,2024-08-30 12:35:15,2024-12-27 18:36:00,3.0,5.0,1071000.0,214200.0,335000.0,122000.0,0.0892,119.0,23.8,4.0,2.0,0.793,3.0,595000.0,1.0,Viễn thông,0.0,0.0,5.0,0.0,2.0,0.4,0.0,RPU_Early,0,0,0,0
ZLP003107,20.0,Male,Nghệ An,3,1,1,Android,Organic,2024-03-01,2000000,Viễn thông,0.0,2024-03-01 18:50:24,2024-12-12 17:08:17,18.0,11.0,1977000.0,179727.27272727274,317000.0,194000.0,0.0824,285.0,25.9,10.0,10.0,0.864,3.0,409000.0,4.0,Viễn thông,1.0,2.0,8.0,0.0909,2.0,0.1818,0.0,RPU_Mid,0,0,0,0
ZLP003108,31.0,Male,Hồ Chí Minh,1,1,1,Android,Campaign,2023-12-02,2000000,Thời trang,34.0,2024-01-05 08:29:15,2024-11-09 12:15:23,51.0,9.0,6593000.0,732555.5555555555,1140000.0,0.0,0.2747,309.0,34.3,8.0,3.0,0.381,1.0,1044000.0,2.0,Thời trang,0.0,0.0,9.0,0.0,1.0,0.1111,0.0,RPU_Mid,1,0,0,0
ZLP003109,30.0,Female,Hồ Chí Minh,1,1,1,Android,Campaign,2023-04-06,5000000,Điện tử,273.0,2024-01-04 14:52:08,2024-10-16 14:31:24,75.0,4.0,9533100.000000006,2383275.0000000014,3203550.000000003,0.0,0.1589,285.0,71.2,4.0,1.0,0.792,1.0,3203550.000000003,2.0,Điện tử,1.0,0.0,3.0,0.25,0.0,0.0,0.0,RPU_Early,1,1,0,1
ZLP003110,18.0,Female,Hồ Chí Minh,1,1,1,iOS,Campaign,2024-03-01,3000000,Thực phẩm & Ăn uống,1.0,2024-03-02 17:08:09,2024-12-19 10:59:01,11.0,18.0,2804000.0,155777.77777777778,327000.0,245000.0,0.0779,291.0,16.2,10.0,10.0,0.898,5.0,559000.0,3.0,Thực phẩm & Ăn uống,3.0,0.0,15.0,0.1667,1.0,0.0556,0.0,RPU_Loyal,0,0,0,0
ZLP003111,21.0,Female,Đồng Nai,3,1,1,iOS,Unknown,2023-12-18,2000000,Thực phẩm & Ăn uống,19.0,2024-01-06 11:36:36,2024-12-25 11:02:46,5.0,20.0,4101000.0,205050.0,433000.0,361000.0,0.1709,353.0,17.6,12.0,12.0,0.784,4.0,859000.0,4.0,Thực phẩm & Ăn uống,5.0,0.0,15.0,0.25,5.0,0.25,0.0,RPU_Loyal,0,0,0,0
ZLP003112,26.0,Male,Hồ Chí Minh,1,0,1,iOS,Organic,2024-08-28,5000000,Viễn thông,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP003113,26.0,Male,Hồ Chí Minh,1,1,1,Android,Organic,2023-04-06,2000000,Điện tử,273.0,2024-01-04 22:11:14,2024-11-25 09:23:01,35.0,4.0,9945550.000000004,2486387.500000001,3203550.000000003,0.0,0.4144,325.0,81.2,4.0,1.0,0.903,1.0,1716000.0,3.0,Điện tử,1.0,1.0,2.0,0.25,0.0,0.0,0.0,RPU_Early,1,0,0,0
ZLP003114,20.0,Male,Đà Nẵng,2,1,1,Android,Organic,2023-04-06,3000000,Điện & Nước,275.0,2024-01-06 09:34:09,2024-12-18 11:51:24,12.0,14.0,3575000.0,255357.14285714287,402000.0,272000.0,0.0993,347.0,24.8,12.0,12.0,0.826,3.0,533000.0,3.0,Điện & Nước,3.0,0.0,11.0,0.2143,1.0,0.0714,0.0,RPU_Mid,0,0,0,0
ZLP003115,30.0,Male,Hồ Chí Minh,1,1,0,iOS,Referral,2024-09-27,3000000,Thực phẩm & Ăn uống,0.0,2024-09-27 13:28:01,2024-09-27 13:28:01,94.0,1.0,113000.0,113000.0,113000.0,0.0,0.0031,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Thực phẩm & Ăn uống,0.0,0.0,1.0,0.0,0.0,0.0,0.0,FPU,1,1,1,1
ZLP003116,29.0,Male,Hồ Chí Minh,1,1,1,Android,Unknown,2024-11-26,5000000,Điện & Nước,3.0,2024-11-29 14:55:30,2024-12-23 12:14:30,7.0,2.0,619000.0,309500.0,318000.0,318000.0,0.0103,23.0,11.5,2.0,2.0,0.256,2.0,619000.0,1.0,Điện & Nước,0.0,0.0,2.0,0.0,0.0,0.0,0.0,RPU_Early,0,0,0,0
ZLP003117,27.0,Male,Hà Nội,1,1,1,Android,Social,2023-01-01,500000,Thời trang,367.0,2024-01-03 14:19:33,2024-12-17 12:59:27,13.0,9.0,5481000.0,609000.0,1006000.0,613000.0,0.9135,348.0,38.7,8.0,3.0,0.859,2.0,860000.0,2.0,Thời trang,2.0,2.0,5.0,0.2222,2.0,0.2222,1.0,RPU_Mid,0,0,0,0
